source,url_annonce,type_bien,gouvernorat,delegation,localite,code_postal,prix,surface,date_insertion,nbre_pieces,etage,nbre_chambres,nbre_sdb,ascenseur,parking,meuble,climatisation,chauffage_central,jardin,balcon,standing,syndic,piscine,dressing,vue_mer,titre_foncier,etat
behya.tn,https://www.behya.tn/tunisie-annonces/un-appartement-s2-a-ain-zaghouan-nord-mav1604/,Appartement,Tunis,ain zaghouan,ain zaghouan,1000,647500,,23 décembre 2023,S+2,,2,1,,Oui,,Oui,Oui,,,,,Oui,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/un-appartement-s4-a-ain-zaghouan-nord-mav1598/,Appartement,Tunis,ain zaghouan nord,ain zaghouan nord,1000,740000,,7 décembre 2023,S4,,4,1,,Oui,,Oui,Oui,,Oui,,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/un-appartement-s1-a-ain-zaghouan-nord-mav1520/,Appartement,Tunis,ain zaghouan nord,ain zaghouan nord,1000,319000,,6 décembre 2023,S1,RDC,1,1,,Oui,,Oui,Oui,,,,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/un-appatement-s1-a-ain-zaghouan-nord-mav1592/,Appartement,Tunis,ain zaghouan nord,ain zaghouan nord,1000,280000,,5 décembre 2023,S1,,1,1,,Oui,,Oui,Oui,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/apparemment-rue-du-sahel/,Appartement,Tunis,rue du sahel Montfleury,rue du sahel Montfleury,1000,180000,105,3 décembre 2023,,,2,1,,,,,,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/un-appartement-s1-a-ain-zaghouan-nord-mav1580/,Appartement,Tunis,ain zaghouan nord,ain zaghouan nord,1000,275000,,25 novembre 2023,S1,,1,1,,Oui,,Oui,Oui,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-2/,Appartement,Nabeul,dar allouch,dar allouch,8000,300000,293,16 novembre 2023,,2,2,1,,,Oui,Oui,,,,Haut,,,,Oui,Bleu,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-avec-un-studio-a-vendre-2/,Appartement,Nabeul,dar allouch,dar allouch,8000,320000,293,16 novembre 2023,S+2,,2,,,,Oui,Oui,,,,,,,,Oui,Bleu,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-avec-un-studio-a-vendre/,Appartement,Nabeul,dar allouch,dar allouch,8000,320,293,16 novembre 2023,S+3,,3,,,,Oui,Oui,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/lancement-de-bousten-3-lexcellence-au-bord-de-la-plage-de-hammamet/,Appartement,Nabeul,Hammamet 8050 Nabeul,Hammamet 8050 Nabeul,8000,260000,,2 novembre 2023,S+1,,1,,,,,,,,,Haut,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s1-a-ain-zaghouan-el-wahat-mav1547/,Appartement,Tunis,ain zaghouan el wahat,ain zaghouan el wahat,1000,210000,,5 octobre 2023,S+1,,1,1,,,,Oui,Oui,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/avendrebenarousappartement/,Appartement,Ben Arous,Ben arous,Ben arous,2013,180000,,5 octobre 2023,S+3,,3,1,Oui,Oui,,Oui,Oui,,Oui,,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s1-a-ain-zaghouan-nord-mav1538/,Appartement,Tunis,ain zaghouan nord,ain zaghouan nord,1000,260000,,5 octobre 2023,S+1,,1,1,,,,Oui,Oui,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s1-a-ain-zaghouan-zav1552/,Appartement,Tunis,ain zaghouan,ain zaghouan,1000,245000,,5 octobre 2023,S+1,RDC,1,1,,Oui,,Oui,Oui,,Oui,,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartrement-s3-aux-berges-du-lac-2-zav1046/,Appartement,Tunis,280,280,1000,1400000,,5 octobre 2023,S+3,,3,1,,Oui,,Oui,Oui,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/avendrebenarousappartement-madinajadida/,Appartement,Ben Arous,madina jadida,madina jadida,2013,245000000,127,5 octobre 2023,S+3,4,3,1,,,,,Oui,,Oui,Haut,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/av-appartement-bien-meuble-a-hammamet-sud/,Appartement,Nabeul,Hammamet sud,Hammamet sud,8000,140000,,22 août 2023,S+1,,1,,,,Oui,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/bonne-occasion-s2-meuble-pas-loin-de-la-mer/,Appartement,Nabeul,Hammamet sud,Hammamet sud,8000,90000,,22 août 2023,S2,RDC,2,,,,Oui,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/occasion-rare-appartement-meuble-av-a-hammamet-sud/,Appartement,Nabeul,Hammamet sud,Hammamet sud,8000,100000,,22 août 2023,,,2,1,,,Oui,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/vente-appartement-de-4-pieces-a-le-kram-ouest/,Appartement,Tunis,LE KRAM OUEST,LE KRAM OUEST,1000,150000,110,26 juillet 2023,,,3,1,,,,,,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-5/,Appartement,Nabeul,mrezga,mrezga,8000,430,,22 juin 2023,,,,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-4/,Appartement,Tunis,Cité el Maaredh,Cité el Maaredh,1000,35000,,25 mai 2023,,,,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/a-vendre-appartement-s3/,Appartement,Ben Arous,Ezzahra,Ezzahra,2034,160000,,15 mai 2023,S+3,3,3,,Oui,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/residence-la-perle-votre-oasis-de-luxe-a-sahloul-4-sousse/,Appartement,Sousse,Sahloul 4,Sahloul 4,4000,245000,,25 avril 2023,S+1,,1,,,,,,,Oui,,Haut,,Oui,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s3/,Appartement,Tunis,Av. Khaled Ibn El Walid,Av. Khaled Ibn El Walid,1000,620000,,2 mars 2023,S+3,,3,2,,Oui,,,,,,Haut,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-3/,Appartement,Tunis,Cité el Maaredh,Cité el Maaredh,1000,25000,,24 janvier 2023,,,,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/a-vendre-un-appartement-s3-premier-main/,Appartement,Ben Arous,Rades meliane,Rades meliane,2013,0,176,20 janvier 2023,S+3,,3,1,,Oui,,,Oui,,,Haut,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/deux-appartement-voisin-a-rades-meliane/,Appartement,Ben Arous,Rades meliana,Rades meliana,2013,160000,125,19 janvier 2023,S+2,,2,1,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/residence-costa-des-appartements-front-de-mer/,Appartement,Sousse,chott Meriem,chott Meriem,4000,375000,,19 janvier 2023,S+2,,2,,,,,,,,,Haut,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/des-appartements-de-reve-dans-la-residence-bousten-a-hammamet/,Appartement,Nabeul,Hammamet sud,Hammamet sud,8000,390000,,19 janvier 2023,S+2,,2,,,,,,,,,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/a-vendre-bureau-a-montplaisir-tunis/,Appartement,Tunis,,,N/A,0,,19 janvier 2023,,,,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-cite-ezzohour/,Appartement,Tunis,,,N/A,85000,,16 janvier 2023,,,,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-102-m%c2%b2-a-cite-hedi-nouira-ariana/,Appartement,Ariana,cite hedi nouira ariana,cite hedi nouira ariana,2080,210000,102,14 novembre 2022,,,1,1,Oui,Oui,,,Oui,Oui,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/deux-appartements-a-vendre-kelibia-jinen-el-mansoura/,Appartement,Nabeul,Kélibia,Kélibia,8090,135000,130,10 novembre 2022,,2,,,,,,,,,,Haut,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/s1-a-vendre-jardins-de-carthage/,Appartement,Tunis,jardin de carthage,jardin de carthage,1000,330000,87,11 octobre 2022,S+1,,1,1,,Oui,,Oui,Oui,Oui,,Haut,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/proprietaire-vend-apt-s2-etat-neuf-ennasr2-3/,Appartement,Tunis,Jardin de L'AOUINA proche lac2,Jardin de L'AOUINA proche lac2,1000,1400,,30 septembre 2022,S2,5,2,1,,,Oui,Oui,Oui,Oui,Oui,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-soukra-a-vendre/,Appartement,Ariana,La Soukra,La Soukra,ariana,290000000,,23 septembre 2022,S+2,,2,1,Oui,Oui,,,Oui,Oui,Oui,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/proprietaire-vend-apt-s2-etat-neuf-ennasr2-2/,Appartement,Ariana,2 Avenue L' Ère Nouvelle Cité Ennasr2 Ariana Tunisie,2 Avenue L' Ère Nouvelle Cité Ennasr2 Ariana Tunisie,2080,330000,113,17 septembre 2022,S2,1,2,1,Oui,Oui,,Oui,Oui,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s2-a-vendre-a-nabeul-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,95000,,6 août 2022,S+2,,2,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-sur-plan/,Appartement,Nabeul,AFH mrezga,AFH mrezga,8000,294,10438,5 août 2022,S+2,,2,,Oui,,,,,Oui,,Haut,,Oui,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-2/,Appartement,Nabeul,Hammamet nord,Hammamet nord,8000,146000,57,5 août 2022,S+1,,1,,,,,Oui,Oui,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/deux-appartements-a-vendre-a-280-md-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,280000,108,4 août 2022,S+2,RDC,2,,,,,,,,,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/un-joli-appartement-rdc-a-vendre-a-hammamet-nord-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,0,775,2 août 2022,,RDC,,,,Oui,,,,,,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/deux-appartements-a-vendre-a-tazarka-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,280000,108,23 juillet 2022,S+2,RDC,2,,,,,,,,,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-position-strategique/,Appartement,Ben Arous,Nouvelle Medina 3,Nouvelle Medina 3,2013,190000,120,23 juillet 2022,S+2,2,2,1,Oui,Oui,,,Oui,,,,,Oui,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/vente-appartement/,Appartement,Ariana,EL MENZAH 4,EL MENZAH 4,2080,340000,120,20 juillet 2022,S+3,,3,,,Oui,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/s3-a-vendre-a-ennour-jaafar/,Appartement,Ariana,Résidence Sinda et Nour,Résidence Sinda et Nour,2080,170000,,18 juillet 2022,S+3,,3,1,,Oui,,,Oui,Oui,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/app-s3-residence-mabrouka/,Appartement,Ariana,app A4 cite mabrouka borj louzir,app A4 cite mabrouka borj louzir,2080,220000,,14 juillet 2022,S+3,,3,,,Oui,Oui,Oui,Oui,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s2-de-151-m%c2%b2-a-afh-mrezga-854a/,Appartement,Nabeul,Cité ell Wafa,Cité ell Wafa,8000,1,151,11 juillet 2022,S2,,2,1,,,,Oui,,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s1-meuble-de-59-m%c2%b2-a-afh-mrezga-857a/,Appartement,Nabeul,Cité ell Wafa,Cité ell Wafa,8000,1,59,6 juillet 2022,S+1,,1,1,,Oui,Oui,Oui,Oui,,Oui,,,Oui,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s1-de-49-m%c2%b2-a-afh-mrezga-856a/,Appartement,Nabeul,Cité ell Wafa,Cité ell Wafa,8000,148500,49,6 juillet 2022,S+1,RDC,1,1,,Oui,,Oui,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/coquet-appartement-rdc-avec-jardin-a-hammamet-a-vendre/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,105000,60,1 juillet 2022,S+1,RDC,1,,,,,,,Oui,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/des-appartements-s1-a-vendre-a-hammamet-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,175000,85,30 juin 2022,S+1,,1,,,,,,,,,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/__trashed/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,0,120,26 juin 2022,S+2,1,2,1,,Oui,,,Oui,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-la-zone-touristique-nabeul-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,165000,,22 juin 2022,,,,1,,Oui,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-rdc-s2-a-vendre-a-afh-mrezga-a-260-md-51355351/,Appartement,Nabeul,Hammamet centre ville,Hammamet centre ville,8000,260000,82,20 juin 2022,S+2,RDC,2,1,,Oui,,,,,Oui,Haut,,Oui,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/un-appartement-s1-a-vendre-a-afh-mrezga-51355351/,Appartement,Nabeul,Hammamet,Hammamet,8050,180000,60,20 juin 2022,S+1,,1,,,,,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-kelibia-vue-sur-mer/,Appartement,Nabeul,kélibia,kélibia,8090,160000,,17 juin 2022,S+2,,2,,,,,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/s2-en-rdc-avec-parking-prive/,Appartement,Nabeul,kélibia,kélibia,8090,170000,130,17 juin 2022,S+2,RDC,2,,,Oui,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/yasmine-hammamet-48/,Appartement,Nabeul,MREZGA,MREZGA,8000,22000,83,17 juin 2022,S+1,,1,,Oui,Oui,,,,,,,,Oui,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-vue-sur-mer-2/,Appartement,Nabeul,kélibia,kélibia,8090,160000,106,17 juin 2022,S+2,,2,,,,,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-formidable-pres-bsb/,Appartement,Ben Arous,Nouvelle Medina 3,Nouvelle Medina 3,2013,210000,120,16 juin 2022,,2,3,1,Oui,Oui,Oui,,Oui,,,,,Oui,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/occasion-dun-appartement-a-la-plage-de-zahra/,Appartement,Nabeul,kélébia,kélébia,8000,130000,70,1 juin 2022,S+1,RDC,1,,Oui,Oui,,,,,,Haut,,,,Oui,Bleu,
behya.tn,https://www.behya.tn/tunisie-annonces/vendre-un-appartement-a-la-plage-de-zahra/,Appartement,Nabeul,kélébia,kélébia,8000,190000,,30 mai 2022,S+2,,2,,,Oui,,,,,,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-la-plage-de-zahra-2/,Appartement,Nabeul,kélébia,kélébia,8000,250000,100,28 mai 2022,S+2,,2,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-la-plage-de-zahra/,Appartement,Nabeul,kélébia,kélébia,8000,350000,125,25 mai 2022,S+2,,2,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-premiere-position/,Appartement,Nabeul,nabeul,nabeul,8000,350000,200,23 mai 2022,S+2,,2,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/residence-haut-standing-a-sousse-chott-merien-pied-dans-l-eau/,Appartement,Sousse,sousse,sousse,4000,1,,17 mai 2022,S+0,,0,,,,,,,Oui,,Haut,,Oui,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/residence-a-hergla-82-appartements-de-haut-standing/,Appartement,Sousse,hergla,hergla,4050,186000,4600000,17 mai 2022,S1,,1,,,,,,,,,Haut,,Oui,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartements-neufs-a-vendre-a-mrezga/,Appartement,Nabeul,HAMMAMET NORD,HAMMAMET NORD,8000,500000,490,12 mai 2022,,,3,1,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/a-vendre-un-appartement-neuf/,Appartement,Nabeul,Hammamet,Hammamet,8050,385000,140,7 mai 2022,S+2,1,2,1,Oui,,,Oui,Oui,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-borj-louzir-ariana/,Appartement,Ariana,Borj louzir cite de la santé Ariana,Borj louzir cite de la santé Ariana,2080,95000,70,6 mai 2022,S+2,4,2,,,Oui,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre/,Appartement,Tunis,Rue 4228 Imm 8,Rue 4228 Imm 8,1000,105000,,26 avril 2022,,,2,1,,,,Oui,,,Oui,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-s-2-a-vendre/,Appartement,Nabeul,Korba,Korba,8070,185000,130,22 avril 2022,S+2,,2,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/coquet-appartement-a-vendre/,Appartement,Ariana,Cité des professeurs,Cité des professeurs,2080,140000,90,14 avril 2022,S+2,2,2,1,,Oui,,,Oui,,Oui,Haut,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/achetez-votre-futur-logement-en-bord-de-mer-a-monastir-pour-profiter-de-lete/,Appartement,Monastir,Zone Touristique-Dkhila,Zone Touristique-Dkhila,5000,195000,,2 avril 2022,S0,,0,,,Oui,,,,,,,,Oui,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-au-bord-de-la-plage-a-hammamet-centre/,Appartement,Nabeul,Hammamet,Hammamet,8050,195000,36,24 mars 2022,S+2,RDC,2,1,,,,Oui,Oui,Oui,Oui,,,,Oui,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-hammamet-centre-au-bord-de-la-plage/,Appartement,Nabeul,Hammamet centre,Hammamet centre,8000,425000,200,1 mars 2022,S+3,,3,,,Oui,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/wave-la-nouvelle-residence-tres-haut-standing-a-kelibia_la_blanche/,Appartement,Nabeul,kélébia,kélébia,8000,428280,,3 février 2022,S+2,,2,,Oui,,,Oui,Oui,Oui,,Haut,,Oui,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-vue-sur-mer/,Appartement,Nabeul,kélébia,kélébia,8000,260000,100,10 janvier 2022,S+2,,2,,,,Oui,,,Oui,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a536/,Appartement,Nabeul,Hammamet,Hammamet,8050,320000,150,22 octobre 2021,S+3,,3,1,,,,,Oui,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a546/,Appartement,Nabeul,Hammamet,Hammamet,8050,210000,110,22 octobre 2021,S+2,,2,1,,,,,Oui,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/vente-3-appartements/,Appartement,Manouba,cite nouvelle air,cite nouvelle air,2010,210,,20 octobre 2021,,,2,1,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-hammamet-nord-2/,Appartement,Nabeul,hammamet nord,hammamet nord,8000,350000,110,15 septembre 2021,S+2,3,2,,Oui,Oui,,Oui,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-vendre-a-hammamet-nord/,Appartement,Nabeul,hammamet nord,hammamet nord,8000,140000,60,15 septembre 2021,S+1,2,1,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/des-nouveaux-appartements-a-lentree-de-kelibia/,Appartement,Nabeul,Kélibia,Kélibia,8090,1500,78,27 août 2021,,,,,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-tunis/,Appartement,Ben Arous,El Mourouj 2,El Mourouj 2,2013,120000,67,22 août 2021,,,,1,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/nouvelle-construction-2021-des-appartements-a-el-mansoura/,Appartement,Nabeul,KELIBIA AL MANSOURA,KELIBIA AL MANSOURA,8000,250000,,19 août 2021,,,,,,,,,,,,,,,,Oui,,
behya.tn,https://www.behya.tn/tunisie-annonces/appartement-a-louer/,Appartement,Ben Arous,Rades rue taieb limhiri,Rades rue taieb limhiri,2013,600,,11 août 2021,S+2,,2,1,,,,,,,,,,,,,,
behya.tn,https://www.behya.tn/tunisie-annonces/des-appartements-haute-standing-a-vendre/,Appartement,Nabeul,kélébia,kélébia,8000,185000,,11 août 2021,S+2,,2,,,,,,,,,Haut,,Oui,,,,
